,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check
3313,2,0.4,0.7464788732394366,0.3940788157631526,0.0,0.021393034825870634,0.12367874451880913,0.3704126054494665,0.19263281356712833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3314,2,0.8,0.8591549295774648,0.6457291458291659,0.0,0.05472636815920398,0.16478190630048464,0.696868746044693,0.30947104861223207,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3315,0,1.0,0.8591549295774648,0.7309461892378475,0.6507936507936508,0.5194029850746269,0.49407454419570734,0.7888346958015204,0.5910338918571717,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3316,1,0.0,0.22535211267605634,0.9491898379675935,0.07936507936507936,0.472636815920398,0.12605585045003462,0.2808735929552662,0.17127020806075993,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3317,1,0.0,0.11267605633802817,0.0,0.8253968253968254,0.06318407960199006,0.019766905146549732,0.0,0.015238748903591703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3318,1,0.5333333333333333,0.8873239436619719,0.5149029805961192,0.8095238095238095,0.5074626865671642,0.5110720055388875,0.5736067961207305,0.5485145854758213,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3319,2,0.4,1.0,0.488497699539908,0.0,0.06368159203980098,0.20900646203554119,0.612214945859626,0.3221260556281163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3320,1,0.0,0.4084507042253521,0.14382876575315062,0.2857142857142857,0.7179104477611941,0.3233152550196169,0.07510622202993977,0.27228087920374505,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3321,0,0.4,0.676056338028169,0.8963792758551711,0.15873015873015872,0.8218905472636815,0.5571832448649896,0.7645339853913697,0.6341212421558124,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3322,0,1.0,0.8450704225352113,0.5761152230446089,0.8253968253968254,0.5681592039800994,0.5435610431571659,0.6117135413175623,0.5838245204871721,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
3323,1,0.9333333333333333,0.647887323943662,0.021804360872174435,0.20634920634920634,0.6860696517412935,0.46141818601430873,0.017838162979109017,0.3655096196069975,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3324,1,0.0,0.2676056338028169,0.2520504100820164,0.4603174603174603,0.45920398009950253,0.15921993999538425,0.08774579486112574,0.1471351147545795,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3325,2,1.0,0.971830985915493,0.6067213442688537,0.0,0.06417910447761194,0.19237249019155322,0.7392583217049844,0.34205816580064047,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3326,0,0.0,0.7464788732394366,0.41868373674734943,0.1746031746031746,0.871641791044776,0.6701880913916455,0.39353988995214895,0.6272424019046178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3327,2,0.0,0.16901408450704225,0.44628925785157025,0.0,0.01194029850746268,0.029009923840295406,0.10098774953798531,0.048664837155851966,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3328,1,1.0,0.028169014084507043,0.22944588917783557,0.8095238095238095,0.40248756218905474,0.017285945072697897,0.011981479369727528,0.01640463872429437,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3329,2,0.0,0.3380281690140845,0.352870574114823,0.0,0.018905472636815905,0.05972190168474499,0.15355514100697004,0.0863345476137527,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3330,1,0.0,0.4084507042253521,0.052810562112422486,0.23809523809523808,0.4601990049751244,0.21574544195707362,0.027577249813496664,0.1757675986936796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3331,1,1.0,0.28169014084507044,0.0,0.9365079365079365,0.10199004975124377,0.07045349642280176,0.0,0.05490699861262723,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3332,0,1.0,0.6197183098591549,0.9497899579915983,0.31746031746031744,0.864676616915423,0.5437456727440572,0.7439589892868304,0.6182683917200148,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3333,1,0.8,0.323943661971831,0.8291658331666334,0.8412698412698413,0.645771144278607,0.2324313408723748,0.34638697114225353,0.27151325228848766,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3334,0,1.0,0.7746478873239436,0.20264052810562114,0.20634920634920634,0.8452736318407961,0.6606912070159243,0.1975255337651564,0.5680683007336481,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3335,2,0.0,0.0,0.9319863972794559,0.0,0.01194029850746268,7.500576967459019e-05,0.016222526121348606,0.004035008302788179,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,0,1.0,1.0,0.21744348869773952,0.38095238095238093,0.673134328358209,0.7029713824140318,0.2725133686115534,0.6206064929948399,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3337,2,0.0,0.647887323943662,0.06981396279255851,0.0,0.018905472636815905,0.1185552734825756,0.05711485210742245,0.10736571891082772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3338,1,0.0,0.014084507042253521,0.3724744948989798,0.8095238095238095,0.3189054726368159,0.008533348719132241,0.012966878573921916,0.009810271976989254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3339,1,0.0,0.014084507042253521,0.5317063412682536,0.36507936507936506,0.6159203980099504,0.020280406185091162,0.018510184344513667,0.02044145320805963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3340,1,0.13333333333333333,0.15492957746478872,0.9377875575115023,1.0,0.3283582089552239,0.06846295868912994,0.19588204109950358,0.10415342604309774,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3341,0,0.8,0.9577464788732394,0.24044808961792358,0.47619047619047616,0.7656716417910449,0.7677013616432032,0.2887881243727003,0.675486398892811,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3342,0,0.5333333333333333,0.8873239436619719,0.1318263652730546,0.31746031746031744,0.5756218905472636,0.553888760673898,0.14685581920884283,0.4713409877777991,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3343,0,0.4,0.8591549295774648,0.8133626725345068,0.3333333333333333,0.9681592039800995,0.823938379875375,0.8777782904020202,0.8722598823498864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3344,2,0.6666666666666666,0.8732394366197183,0.5785157031406282,0.0,0.06368159203980098,0.17951765520424648,0.6344020968459392,0.3048020707864902,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3345,1,0.0,0.7323943661971831,0.0,0.3968253968253968,0.3517412935323383,0.33007154396492033,0.0,0.258088812176369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3346,2,1.0,0.056338028169014086,0.16083216643328663,0.0,0.01194029850746268,0.007760212324024925,0.013997543465941486,0.009472516134276007,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3347,0,0.5333333333333333,0.8591549295774648,0.5729145829165833,0.8253968253968254,0.8248756218905473,0.7638529886914378,0.6182875119801736,0.76064331650951,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
3348,0,0.6666666666666666,0.7605633802816901,0.04720944188837767,1.0,0.38358208955223877,0.3569409185321948,0.04519604830545286,0.2908393887432028,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3349,2,0.8,1.0,0.4410882176435287,0.0,0.01840796019900499,0.15087122086314333,0.5527985076250922,0.2612180207191535,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
3350,0,0.9333333333333333,0.49295774647887325,0.0,0.38095238095238093,0.42238805970149257,0.2556831294714978,0.0,0.19987108383276117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3351,2,0.4,0.3380281690140845,0.5017003400680136,0.0,0.026865671641791038,0.05496768982229402,0.21831989435684857,0.09941129788778424,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3352,2,0.0,0.49295774647887325,0.9971994398879775,0.0,0.009950248756218905,0.07627509808446803,0.6248754105467312,0.2215317092003472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3353,1,0.0,0.0,0.8439687937587517,0.4603174603174603,0.4432835820895522,0.005077313639510732,0.014690456687265456,0.007552545755644032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3354,0,0.0,1.0,0.4392878575715143,0.9365079365079365,0.8681592039800995,0.8683591045465036,0.5505421871858062,0.8221519065933507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
3355,2,0.26666666666666666,0.8169014084507042,0.8239647929585916,0.0,0.01592039800995026,0.13494691899376876,0.8461932862280016,0.32485067963203573,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3356,1,0.0,0.0,0.7211442288457691,0.47619047619047616,0.5557213930348258,0.006381260096930533,0.012552523431522154,0.008018540447729686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
3357,0,1.0,0.4084507042253521,0.49129825965193036,0.2857142857142857,0.8880597014925373,0.371993999538426,0.2565519906891962,0.35743779682044413,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3358,2,0.0,0.8873239436619719,0.7793558711742349,0.0,0.012935323383084583,0.1409358412185553,0.8682098203909737,0.33524796042657473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3359,0,0.0,0.8732394366197183,0.7675535107021404,0.9365079365079365,0.5029850746268656,0.47225363489499195,0.8417015372053487,0.5876680736063902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3360,0,0.0,0.8591549295774648,0.12102420484096818,0.3492063492063492,0.6592039800995025,0.597092084006462,0.13060891925558835,0.5009388754491464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3361,0,0.8,0.9295774647887324,0.8193638727745549,0.746031746031746,0.9248756218905473,0.8668359104546504,0.9555656339416057,0.9260073127752309,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
3362,0,0.6666666666666666,0.971830985915493,0.876375275055011,0.2698412698412698,0.6203980099502487,0.6279021463189476,1.0,0.7681272273880251,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
3363,1,0.0,0.056338028169014086,0.3860772154430886,0.3968253968253968,0.5706467661691542,0.04427648280636972,0.033601068270232674,0.044038304583071335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,1,0.8,0.323943661971831,0.0,0.42857142857142855,0.39154228855721396,0.1556600507731364,0.0,0.12159120028627968,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3365,0,0.9333333333333333,1.0,0.08641728345669134,0.2857142857142857,0.9189054726368159,0.9166166628202169,0.10830338108573236,0.745219434055768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3366,0,1.0,0.9154929577464789,0.48549709941988395,0.9365079365079365,0.3975124378109453,0.4375721209323794,0.55774987747797,0.4868795627235854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3367,0,1.0,0.6197183098591549,0.5203040608121624,0.4603174603174603,0.6243781094527363,0.40558504500346176,0.40754787934605013,0.4228892799772421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3368,2,0.6666666666666666,0.9577464788732394,0.7679535907181436,0.0,0.014427860696517405,0.15902377105931226,0.9223441010539071,0.36344425165971095,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3369,1,0.0,0.38028169014084506,0.7795559111822364,0.047619047619047616,0.41094527363184075,0.1878202169397646,0.3799392917486744,0.24530195394915819,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3370,1,0.0,0.49295774647887325,0.640128025605121,0.36507936507936506,0.5701492537313433,0.30710246942072467,0.40112363365086057,0.35317972516698704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
3371,1,0.8,0.5774647887323944,0.0,0.4126984126984127,0.26716417910447765,0.23427763674128782,0.0,0.18311875527037966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
3372,1,0.0,0.6619718309859155,0.895379075815163,0.2857142857142857,0.5243781094527363,0.4166166628202169,0.748095576758855,0.5198477840981569,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
3373,2,0.4,0.14084507042253522,0.050410082016403276,0.0,0.026368159203980085,0.02117470574659589,0.009652037434723832,0.018843886133835752,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3374,2,0.0,0.08450704225352113,0.27725545109021804,0.0,0.016915422885572132,0.014851142395568888,0.03378213102153341,0.020153367342215976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3375,2,0.0,0.028169014084507043,0.5267053410682135,0.0,0.06318407960199006,0.007794830371567044,0.027504128317779056,0.013002696853971391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3376,1,0.0,0.09859154929577464,0.8227645529105821,0.42857142857142855,0.482089552238806,0.06464343411031619,0.11457093786152706,0.08007522743769521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3377,0,0.13333333333333333,0.43661971830985913,0.8675735147029405,1.0,0.7616915422885572,0.3591910916224325,0.48324255531771726,0.4098251729700501,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3378,0,0.5333333333333333,0.8309859154929577,0.8715743148629725,0.47619047619047616,0.47363184079601983,0.4511308562197092,0.9102581624045829,0.588917950842527,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3379,2,1.0,0.1267605633802817,0.9921984396879375,0.0,0.016915422885572132,0.019495730440803136,0.17270600893300941,0.05981981087027443,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3380,2,0.6666666666666666,0.9859154929577465,0.8675735147029405,0.0,0.06368159203980098,0.19517078236787447,1.0,0.4305989634778918,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3381,1,0.26666666666666666,0.5915492957746479,0.0,0.09523809523809523,0.3283582089552239,0.246111239326102,0.0,0.1923799482303377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3382,1,0.8,0.30985915492957744,0.77875575115023,0.06349206349206349,0.3582089552238806,0.13878952227094393,0.311772647859934,0.1892498365970647,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3383,2,1.0,1.0,0.2574514902980596,0.0,0.011442786069651727,0.1705111931687053,0.32265382281791094,0.2168979519036583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3384,1,1.0,0.29577464788732394,0.15363072614522905,0.1111111111111111,0.3781094527363184,0.14694207246711286,0.058831466268792876,0.13905787342509485,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3385,1,0.0,0.0,0.0,0.8253968253968254,0.06865671641791044,0.000732748672974844,0.0,0.0003422712951559354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3386,2,0.0,0.9577464788732394,0.4448889777955591,0.0,0.05671641791044776,0.19551119316870527,0.5343301069924171,0.2913640843170434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3387,1,0.0,0.6901408450704225,0.0,0.1111111111111111,0.17064676616915422,0.19964228017539812,0.0,0.1560124942569089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3388,1,0.8,0.19718309859154928,0.6019203840768154,1.0,0.5681592039800994,0.1264424186475883,0.15715898615305202,0.1394859383166619,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3389,2,0.0,0.4225352112676056,0.5117023404680936,0.0,0.021393034825870634,0.06811677821370875,0.2761137317816487,0.12469150993343092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3390,1,0.26666666666666666,0.1267605633802817,0.0,0.12698412698412698,0.3761194029850746,0.06250865451188553,0.0,0.04868922059904249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3391,2,0.0,0.09859154929577464,0.46929385877175434,0.0,0.017412935323383085,0.014170320793907223,0.06534972531561936,0.02780796232306481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3392,0,0.6666666666666666,0.8873239436619719,0.5329065813162632,1.0,0.545273631840796,0.5388702977152088,0.5936629778032736,0.5754718365586833,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
